episode,seed,score,steps,total_reward,mean_score_50,mean_survival_50,eval_mean_score,eval_mean_survival,eval_success_rate,curriculum_stage,wall_time_s
1,43,3,10000,12.99899999999849,3.0,10000.0,,,,0,7.7
2,44,3,10000,12.99899999999849,3.0,10000.0,,,,0,13.6
3,45,3,10000,12.99899999999849,3.0,10000.0,,,,0,22.4
4,46,3,10000,12.99899999999849,3.0,10000.0,,,,0,31.0
5,47,3,10000,12.99899999999849,3.0,10000.0,,,,0,38.1
6,48,3,10000,12.99899999999849,3.0,10000.0,,,,0,43.8
7,49,3,10000,12.99899999999849,3.0,10000.0,,,,0,52.8
8,50,3,10000,12.99899999999849,3.0,10000.0,,,,0,60.9
9,51,3,10000,12.99899999999849,3.0,10000.0,,,,0,68.2
10,52,3,10000,12.99899999999849,3.0,10000.0,,,,0,75.7
11,53,3,819,2.817999999999946,3.0,9165.363636363636,,,,0,76.4
12,54,3,10000,12.99899999999849,3.0,9234.916666666666,,,,0,83.4
13,55,2,760,1.7589999999999524,2.923076923076923,8583.0,,,,0,84.1
14,56,2,571,1.5699999999999732,2.857142857142857,8010.714285714285,,,,0,84.6
15,57,3,10000,12.99899999999849,2.8666666666666667,8143.333333333333,,,,0,91.9
16,58,3,10000,12.99899999999849,2.875,8259.375,,,,0,98.5
17,59,3,10000,12.99899999999849,2.8823529411764706,8361.764705882353,,,,0,104.5
18,60,3,10000,12.99899999999849,2.888888888888889,8452.777777777777,,,,0,112.2
19,61,3,10000,12.99899999999849,2.8947368421052633,8534.21052631579,,,,0,117.9
20,62,3,10000,12.99899999999849,2.9,8607.5,,,,0,124.0
21,63,3,10000,12.99899999999849,2.9047619047619047,8673.809523809523,,,,0,129.6
22,64,3,10000,12.99899999999849,2.909090909090909,8734.09090909091,,,,0,135.1
23,65,3,10000,12.99899999999849,2.9130434782608696,8789.130434782608,,,,0,140.7
24,66,3,10000,12.99899999999849,2.9166666666666665,8839.583333333334,,,,0,146.2
25,67,3,10000,12.99899999999849,2.92,8886.0,,,,0,151.8
26,68,3,10000,12.99899999999849,2.923076923076923,8928.846153846154,,,,0,157.4
27,69,3,10000,12.99899999999849,2.925925925925926,8968.518518518518,,,,0,163.0
28,70,2,804,1.8029999999999475,2.892857142857143,8676.92857142857,,,,0,163.5
29,71,3,10000,12.99899999999849,2.896551724137931,8722.551724137931,,,,0,169.1
30,72,3,10000,12.99899999999849,2.9,8765.133333333333,,,,0,174.7
31,73,3,10000,12.99899999999849,2.903225806451613,8804.967741935483,,,,0,180.5
32,74,3,10000,12.99899999999849,2.90625,8842.3125,,,,0,186.3
33,75,3,10000,12.99899999999849,2.909090909090909,8877.39393939394,,,,0,192.2
34,76,3,10000,12.99899999999849,2.911764705882353,8910.411764705883,,,,0,198.2
35,77,3,10000,12.99899999999849,2.914285714285714,8941.542857142857,,,,0,204.2
36,78,3,10000,12.99899999999849,2.9166666666666665,8970.944444444445,,,,0,210.1
37,79,3,10000,12.99899999999849,2.918918918918919,8998.756756756757,,,,0,215.9
38,80,3,10000,12.99899999999849,2.9210526315789473,9025.105263157895,,,,0,221.7
39,81,3,10000,12.99899999999849,2.923076923076923,9050.102564102564,,,,0,227.5
40,82,3,10000,12.99899999999849,2.925,9073.85,,,,0,233.2
41,83,3,10000,12.99899999999849,2.926829268292683,9096.439024390244,,,,0,239.0
42,84,3,10000,12.99899999999849,2.9285714285714284,9117.952380952382,,,,0,244.8
43,85,3,10000,12.99899999999849,2.9302325581395348,9138.46511627907,,,,0,250.7
44,86,2,772,1.770999999999951,2.909090909090909,8948.318181818182,,,,0,251.2
45,87,3,10000,12.99899999999849,2.911111111111111,8971.68888888889,,,,0,257.1
46,88,2,795,1.7939999999999485,2.891304347826087,8793.934782608696,,,,0,257.6
47,89,3,10000,12.99899999999849,2.893617021276596,8819.595744680852,,,,0,263.5
48,90,3,10000,12.99899999999849,2.8958333333333335,8844.1875,,,,0,269.4
49,91,3,10000,12.99899999999849,2.8979591836734695,8867.775510204081,,,,0,275.3
50,92,2,760,1.7589999999999524,2.88,8705.62,0.4,711.0,0.3,0,281.3
51,93,3,10000,12.99899999999849,2.88,8705.62,,,,0,287.2
52,94,3,811,2.8099999999999468,2.88,8521.84,,,,0,287.7
53,95,3,10000,12.99899999999849,2.88,8521.84,,,,0,293.8
