episode,score,steps,total_reward,mean_score_50,eval_mean_score,eval_success_rate,wall_time_s
176,1,313,0.3119999999999896,1.28,,,581.1
177,1,313,0.3119999999999896,1.3,,,581.3
178,1,319,0.31799999999998896,1.32,,,581.5
179,0,179,-0.8219999999999998,1.32,,,581.6
180,1,313,0.3119999999999896,1.3,,,581.8
181,2,351,1.3499999999999854,1.34,,,582.0
182,1,323,0.3219999999999885,1.32,,,582.2
183,0,179,-0.8219999999999998,1.3,,,582.3
184,2,446,1.444999999999975,1.32,,,582.5
185,1,317,0.3159999999999892,1.34,,,582.7
186,1,313,0.3119999999999896,1.36,,,582.9
187,0,179,-0.8219999999999998,1.36,,,583.0
188,2,446,1.444999999999975,1.34,,,583.3
189,0,188,-0.8129999999999998,1.34,,,583.4
190,0,179,-0.8219999999999998,1.3,,,583.5
191,3,50000,52.998999999967424,1.36,,,614.2
192,1,320,0.31899999999998885,1.32,,,614.4
193,1,313,0.3119999999999896,1.34,,,614.6
194,1,333,0.3319999999999874,1.36,,,614.8
195,0,179,-0.8219999999999998,1.36,,,614.9
196,0,179,-0.8219999999999998,1.34,,,615.0
197,3,50000,52.998999999967424,1.38,,,644.2
198,0,186,-0.8149999999999998,1.34,,,644.3
199,0,179,-0.8219999999999998,1.34,,,644.4
200,0,185,-0.8159999999999998,1.32,0.8,0.5,663.7
201,3,50000,52.998999999967424,1.34,,,691.9
202,2,446,1.444999999999975,1.38,,,692.1
203,1,329,0.32799999999998786,1.36,,,692.3
204,2,466,1.4649999999999728,1.38,,,692.6
205,2,458,1.4569999999999736,1.36,,,692.9
206,0,184,-0.8169999999999998,1.3,,,693.0
207,3,50000,52.998999999967424,1.3,,,720.6
208,3,50000,52.998999999967424,1.32,,,750.5
209,0,179,-0.8219999999999998,1.3,,,750.6
210,2,446,1.444999999999975,1.28,,,750.9
211,0,179,-0.8219999999999998,1.28,,,751.0
212,1,315,0.3139999999999894,1.28,,,751.2
213,1,313,0.3119999999999896,1.28,,,751.3
214,2,446,1.444999999999975,1.28,,,751.6
215,0,179,-0.8219999999999998,1.24,,,751.7
216,0,192,-0.8089999999999998,1.24,,,751.8
217,1,313,0.3119999999999896,1.2,,,752.0
218,0,190,-0.8109999999999998,1.16,,,752.1
219,3,50000,52.998999999967424,1.2,,,780.6
220,1,317,0.3159999999999892,1.18,,,780.8
221,3,50000,52.998999999967424,1.2,,,808.4
222,1,313,0.3119999999999896,1.2,,,808.5
223,0,179,-0.8219999999999998,1.14,,,808.6
224,1,313,0.3119999999999896,1.14,,,808.8
225,1,313,0.3119999999999896,1.1,,,809.0
226,0,179,-0.8219999999999998,1.08,,,809.1
227,0,185,-0.8159999999999998,1.06,,,809.2
228,2,469,1.4679999999999724,1.08,,,809.5
229,2,468,1.4669999999999725,1.12,,,809.7
230,2,446,1.444999999999975,1.14,,,810.0
231,1,313,0.3119999999999896,1.12,,,810.2
232,0,179,-0.8219999999999998,1.1,,,810.3
233,1,313,0.3119999999999896,1.12,,,810.5
234,1,316,0.3149999999999893,1.1,,,810.6
235,1,316,0.3149999999999893,1.1,,,810.8
236,0,179,-0.8219999999999998,1.08,,,810.9
237,1,313,0.3119999999999896,1.1,,,811.1
238,3,50000,52.998999999967424,1.12,,,839.1
239,1,335,0.3339999999999872,1.14,,,839.3
240,1,328,0.32699999999998797,1.16,,,839.5
241,1,313,0.3119999999999896,1.12,,,839.7
242,0,186,-0.8149999999999998,1.1,,,839.8
243,2,446,1.444999999999975,1.12,,,840.1
244,0,179,-0.8219999999999998,1.1,,,840.2
245,1,313,0.3119999999999896,1.12,,,840.3
246,1,321,0.31999999999998874,1.14,,,840.5
247,2,446,1.444999999999975,1.12,,,840.8
248,1,313,0.3119999999999896,1.14,,,841.0
249,0,179,-0.8219999999999998,1.14,,,841.1
250,2,478,1.4769999999999714,1.18,,,841.3
251,1,313,0.3119999999999896,1.14,,,841.5
252,0,193,-0.8079999999999998,1.1,,,841.6
253,2,446,1.444999999999975,1.12,,,841.9
254,0,179,-0.8219999999999998,1.08,,,842.0
255,3,50000,52.998999999967424,1.1,,,870.6
256,0,200,-0.8009999999999998,1.1,,,870.7
257,2,446,1.444999999999975,1.08,,,871.0
258,1,331,0.32999999999998764,1.04,,,871.2
259,0,179,-0.8219999999999998,1.04,,,871.3
260,0,184,-0.8169999999999998,1.0,,,871.4
261,2,446,1.444999999999975,1.04,,,871.6
262,2,471,1.4699999999999722,1.06,,,871.9
263,0,179,-0.8219999999999998,1.04,,,872.0
264,0,191,-0.8099999999999998,1.0,,,872.1
265,1,330,0.32899999999998775,1.02,,,872.3
266,1,313,0.3119999999999896,1.04,,,872.5
267,0,202,-0.7989999999999998,1.02,,,872.6
268,0,189,-0.8119999999999998,1.02,,,872.7
269,1,317,0.3159999999999892,0.98,,,872.9
270,1,316,0.3149999999999893,0.98,,,873.0
271,1,313,0.3119999999999896,0.94,,,873.2
272,2,478,1.4769999999999714,0.96,,,873.5
273,1,313,0.3119999999999896,0.98,,,873.7
274,1,313,0.3119999999999896,0.98,,,873.8
275,1,332,0.3309999999999875,0.98,,,874.0
276,0,185,-0.8159999999999998,0.98,,,874.1
277,2,446,1.444999999999975,1.02,,,874.4
278,3,483,2.481999999999971,1.04,,,874.6
279,0,195,-0.8059999999999998,1.0,,,874.7
280,0,179,-0.8219999999999998,0.96,,,874.8
281,0,179,-0.8219999999999998,0.94,,,874.9
282,1,313,0.3119999999999896,0.96,,,875.1
283,0,179,-0.8219999999999998,0.94,,,875.2
284,1,313,0.3119999999999896,0.94,,,875.4
285,1,313,0.3119999999999896,0.94,,,875.6
286,0,210,-0.7909999999999998,0.94,,,875.7
287,2,456,1.4549999999999739,0.96,,,876.0
288,0,188,-0.8129999999999998,0.9,,,876.1
289,0,179,-0.8219999999999998,0.88,,,876.2
290,2,446,1.444999999999975,0.9,,,876.4
291,3,50000,52.998999999967424,0.94,,,903.6
292,0,189,-0.8119999999999998,0.94,,,903.7
293,1,313,0.3119999999999896,0.92,,,903.9
294,0,179,-0.8219999999999998,0.92,,,904.0
295,3,50000,52.998999999967424,0.96,,,931.5
296,0,188,-0.8129999999999998,0.94,,,931.6
297,1,313,0.3119999999999896,0.92,,,931.8
298,3,50000,52.998999999967424,0.96,,,959.2
299,3,50000,52.998999999967424,1.02,,,986.4
300,0,182,-0.8189999999999998,0.98,0.65,0.35,1022.9
301,1,318,0.31699999999998907,0.98,,,1023.0
302,1,316,0.3149999999999893,1.0,,,1023.2
303,2,446,1.444999999999975,1.0,,,1023.5
304,0,179,-0.8219999999999998,1.0,,,1023.6
305,0,194,-0.8069999999999998,0.94,,,1023.7
306,1,221,0.21999999999999975,0.96,,,1023.8
307,1,349,0.34799999999998565,0.94,,,1024.0
308,3,50000,52.998999999967424,0.98,,,1051.1
309,0,179,-0.8219999999999998,0.98,,,1051.2
310,0,180,-0.8209999999999998,0.98,,,1051.4
311,2,350,1.3489999999999855,0.98,,,1051.5
312,0,193,-0.8079999999999998,0.94,,,1051.7
313,3,50000,52.998999999967424,1.0,,,1079.0
314,3,50000,52.998999999967424,1.06,,,1107.4
315,2,354,1.352999999999985,1.08,,,1107.6
316,0,186,-0.8149999999999998,1.06,,,1107.7
317,0,179,-0.8219999999999998,1.06,,,1107.8
318,3,50000,52.998999999967424,1.12,,,1135.5
319,0,213,-0.7879999999999998,1.1,,,1135.6
320,3,50000,52.998999999967424,1.14,,,1163.2
321,0,179,-0.8219999999999998,1.12,,,1163.3
322,2,446,1.444999999999975,1.12,,,1163.6
323,0,179,-0.8219999999999998,1.1,,,1163.7
324,0,179,-0.8219999999999998,1.08,,,1163.8
325,0,194,-0.8069999999999998,1.06,,,1163.9
326,2,446,1.444999999999975,1.1,,,1164.2
327,2,471,1.4699999999999722,1.1,,,1164.4
328,3,50000,52.998999999967424,1.1,,,1194.3
329,3,50000,52.998999999967424,1.16,,,1221.8
330,2,447,1.4459999999999749,1.2,,,1222.1
331,0,190,-0.8109999999999998,1.2,,,1222.2
332,1,333,0.3319999999999874,1.2,,,1222.4
333,2,451,1.4499999999999744,1.24,,,1222.7
334,2,455,1.453999999999974,1.26,,,1222.9
335,1,313,0.3119999999999896,1.26,,,1223.1
336,3,50000,52.998999999967424,1.32,,,1250.8
337,1,313,0.3119999999999896,1.3,,,1251.0
338,0,179,-0.8219999999999998,1.3,,,1251.1
339,0,184,-0.8169999999999998,1.3,,,1251.2
340,0,179,-0.8219999999999998,1.26,,,1251.3
341,0,179,-0.8219999999999998,1.2,,,1251.4
342,3,50000,52.998999999967424,1.26,,,1279.4
343,0,190,-0.8109999999999998,1.24,,,1279.5
344,1,313,0.3119999999999896,1.26,,,1279.7
345,0,179,-0.8219999999999998,1.2,,,1279.8
346,0,179,-0.8219999999999998,1.2,,,1279.9
347,0,206,-0.7949999999999998,1.18,,,1280.0
348,0,179,-0.8219999999999998,1.12,,,1280.1
349,0,179,-0.8219999999999998,1.06,,,1280.2
350,3,50000,52.998999999967424,1.12,,,1308.9
351,1,313,0.3119999999999896,1.12,,,1309.1
352,0,179,-0.8219999999999998,1.1,,,1309.2
353,2,446,1.444999999999975,1.1,,,1309.4
354,0,179,-0.8219999999999998,1.1,,,1309.5
355,2,352,1.3509999999999853,1.14,,,1309.7
356,2,477,1.4759999999999716,1.16,,,1310.0
357,0,208,-0.7929999999999998,1.14,,,1310.1
358,2,476,1.4749999999999717,1.12,,,1310.4
359,0,203,-0.7979999999999998,1.12,,,1310.5
360,0,196,-0.8049999999999998,1.12,,,1310.6
361,0,179,-0.8219999999999998,1.08,,,1310.7
362,0,179,-0.8219999999999998,1.08,,,1310.8
363,0,179,-0.8219999999999998,1.02,,,1310.9
364,0,192,-0.8089999999999998,0.96,,,1311.0
365,2,350,1.3489999999999855,0.96,,,1311.2
366,3,50000,52.998999999967424,1.02,,,1338.9
367,0,201,-0.7999999999999998,1.02,,,1339.0
368,0,179,-0.8219999999999998,0.96,,,1339.1
369,3,50000,52.998999999967424,1.02,,,1366.2
370,0,179,-0.8219999999999998,0.96,,,1366.3
371,0,197,-0.8039999999999998,0.96,,,1366.4
372,0,187,-0.8139999999999998,0.92,,,1366.5
373,0,189,-0.8119999999999998,0.92,,,1366.6
374,2,446,1.444999999999975,0.96,,,1366.9
375,1,324,0.3229999999999884,0.98,,,1367.0
376,2,446,1.444999999999975,0.98,,,1367.3
377,0,183,-0.8179999999999998,0.94,,,1367.4
378,1,313,0.3119999999999896,0.9,,,1367.6
379,3,50000,52.998999999967424,0.9,,,1394.8
380,1,314,0.3129999999999895,0.88,,,1395.0
381,1,348,0.34699999999998576,0.9,,,1395.2
382,2,465,1.4639999999999729,0.92,,,1395.5
383,1,313,0.3119999999999896,0.9,,,1395.7
384,0,206,-0.7949999999999998,0.86,,,1395.8
385,0,195,-0.8059999999999998,0.84,,,1395.9
386,1,313,0.3119999999999896,0.8,,,1396.1
387,0,179,-0.8219999999999998,0.78,,,1396.2
388,0,179,-0.8219999999999998,0.78,,,1396.3
389,3,484,2.482999999999971,0.84,,,1396.5
390,2,449,1.4479999999999746,0.88,,,1396.8
391,3,50000,52.998999999967424,0.94,,,1423.9
392,3,50000,52.998999999967424,0.94,,,1451.9
393,2,446,1.444999999999975,0.98,,,1452.1
394,2,446,1.444999999999975,1.0,,,1452.4
395,1,330,0.32899999999998775,1.02,,,1452.6
396,1,334,0.3329999999999873,1.04,,,1452.8
397,0,199,-0.8019999999999998,1.04,,,1452.9
398,0,205,-0.7959999999999998,1.04,,,1453.0
399,2,354,1.352999999999985,1.08,,,1453.2
400,0,179,-0.8219999999999998,1.02,0.6,0.35,1489.2
401,1,320,0.31899999999998885,1.02,,,1489.4
402,1,313,0.3119999999999896,1.04,,,1489.5
403,2,455,1.453999999999974,1.04,,,1489.8
404,3,50000,52.998999999967424,1.1,,,1518.1
405,0,179,-0.8219999999999998,1.06,,,1518.2
406,1,335,0.3339999999999872,1.04,,,1518.4
407,1,313,0.3119999999999896,1.06,,,1518.6
408,1,313,0.3119999999999896,1.04,,,1518.8
409,1,313,0.3119999999999896,1.06,,,1518.9
410,0,193,-0.8079999999999998,1.06,,,1519.1
411,0,179,-0.8219999999999998,1.06,,,1519.2
412,3,50000,52.998999999967424,1.12,,,1546.5
413,2,462,1.4609999999999732,1.16,,,1546.8
414,2,446,1.444999999999975,1.2,,,1547.1
415,2,446,1.444999999999975,1.2,,,1547.3
416,1,313,0.3119999999999896,1.16,,,1547.5
417,0,179,-0.8219999999999998,1.16,,,1547.6
418,2,446,1.444999999999975,1.2,,,1547.8
419,1,313,0.3119999999999896,1.16,,,1548.0
420,1,313,0.3119999999999896,1.18,,,1548.2
421,1,320,0.31899999999998885,1.2,,,1548.3
422,0,199,-0.8019999999999998,1.2,,,1548.5
423,0,179,-0.8219999999999998,1.2,,,1548.6
424,2,459,1.4579999999999735,1.2,,,1548.8
