episode,seed,score,steps,total_reward,mean_score_50,mean_survival_50,eval_mean_score,eval_mean_survival,eval_success_rate,curriculum_stage,wall_time_s
67,109,3,10000,12.99899999999849,2.84,8883.84,,,,0,453.2
68,110,3,10000,12.99899999999849,2.84,8883.84,,,,0,461.0
69,111,3,10000,12.99899999999849,2.84,8883.84,,,,0,467.8
70,112,2,765,1.7639999999999518,2.82,8699.14,,,,0,468.3
71,113,3,10000,12.99899999999849,2.82,8699.14,,,,0,474.3
72,114,3,10000,12.99899999999849,2.82,8699.14,,,,0,480.8
73,115,3,10000,12.99899999999849,2.82,8699.14,,,,0,486.5
74,116,3,10000,12.99899999999849,2.82,8699.14,,,,0,492.0
75,117,3,10000,12.99899999999849,2.82,8699.14,,,,0,498.1
76,118,3,10000,12.99899999999849,2.82,8699.14,,,,0,503.8
77,119,3,10000,12.99899999999849,2.82,8699.14,,,,0,510.4
78,120,3,10000,12.99899999999849,2.84,8883.06,,,,0,516.0
79,121,2,776,1.7749999999999506,2.82,8698.58,,,,0,516.5
80,122,3,10000,12.99899999999849,2.82,8698.58,,,,0,523.5
81,123,3,10000,12.99899999999849,2.82,8698.58,,,,0,531.4
82,124,3,10000,12.99899999999849,2.82,8698.58,,,,0,537.1
83,125,3,10000,12.99899999999849,2.82,8698.58,,,,0,542.7
84,126,3,10000,12.99899999999849,2.82,8698.58,,,,0,549.5
85,127,3,10000,12.99899999999849,2.82,8698.58,,,,0,557.5
86,128,3,10000,12.99899999999849,2.82,8698.58,,,,0,565.2
87,129,3,10000,12.99899999999849,2.82,8698.58,,,,0,570.7
88,130,2,795,1.7939999999999485,2.8,8514.48,,,,0,571.2
89,131,3,10000,12.99899999999849,2.8,8514.48,,,,0,577.5
90,132,3,10000,12.99899999999849,2.8,8514.48,,,,0,584.6
91,133,3,10000,12.99899999999849,2.8,8514.48,,,,0,591.8
92,134,3,10000,12.99899999999849,2.8,8514.48,,,,0,598.8
93,135,3,10000,12.99899999999849,2.8,8514.48,,,,0,604.9
94,136,3,10000,12.99899999999849,2.82,8699.04,,,,0,612.7
95,137,3,10000,12.99899999999849,2.82,8699.04,,,,0,619.5
96,138,3,10000,12.99899999999849,2.84,8883.14,,,,0,627.5
97,139,3,10000,12.99899999999849,2.84,8883.14,,,,0,634.2
98,140,3,10000,12.99899999999849,2.84,8883.14,,,,0,640.9
99,141,3,10000,12.99899999999849,2.84,8883.14,,,,0,648.5
100,142,3,10000,12.99899999999849,2.86,9067.94,0.6,736.25,0.35,0,664.1
101,143,3,10000,12.99899999999849,2.86,9067.94,,,,0,669.6
102,144,3,10000,12.99899999999849,2.86,9067.94,,,,0,675.1
103,145,3,10000,12.99899999999849,2.86,9067.94,,,,0,680.5
104,146,3,10000,12.99899999999849,2.86,9067.94,,,,0,686.1
105,147,3,10000,12.99899999999849,2.86,9067.94,,,,0,691.7
106,148,3,10000,12.99899999999849,2.86,9067.94,,,,0,697.2
107,149,3,10000,12.99899999999849,2.92,9262.22,,,,0,702.8
108,150,0,269,-0.7319999999999998,2.86,9067.6,,,,0,702.9
109,151,3,10000,12.99899999999849,2.86,9067.6,,,,0,708.4
110,152,3,10000,12.99899999999849,2.88,9252.1,,,,0,714.0
111,153,3,10000,12.99899999999849,2.88,9252.1,,,,0,719.6
112,154,3,10000,12.99899999999849,2.88,9252.1,,,,0,725.2
113,155,3,10000,12.99899999999849,2.88,9252.1,,,,0,730.6
114,156,3,10000,12.99899999999849,2.88,9252.1,,,,0,736.1
115,157,3,10000,12.99899999999849,2.88,9252.1,,,,0,741.5
116,158,3,10000,12.99899999999849,2.88,9252.1,,,,0,747.1
117,159,3,10000,12.99899999999849,2.88,9252.1,,,,0,752.6
118,160,3,10000,12.99899999999849,2.88,9252.1,,,,0,758.3
119,161,3,10000,12.99899999999849,2.88,9252.1,,,,0,764.1
120,162,3,10000,12.99899999999849,2.9,9436.8,,,,0,769.8
121,163,3,10000,12.99899999999849,2.9,9436.8,,,,0,775.3
122,164,3,10000,12.99899999999849,2.9,9436.8,,,,0,780.9
123,165,3,10000,12.99899999999849,2.9,9436.8,,,,0,786.6
124,166,3,10000,12.99899999999849,2.9,9436.8,,,,0,792.2
125,167,3,10000,12.99899999999849,2.9,9436.8,,,,0,797.9
126,168,3,10000,12.99899999999849,2.9,9436.8,,,,0,803.3
127,169,3,10000,12.99899999999849,2.9,9436.8,,,,0,808.9
128,170,3,10000,12.99899999999849,2.9,9436.8,,,,0,814.4
129,171,3,10000,12.99899999999849,2.92,9621.28,,,,0,819.7
130,172,3,10000,12.99899999999849,2.92,9621.28,,,,0,825.2
131,173,3,10000,12.99899999999849,2.92,9621.28,,,,0,830.7
132,174,3,10000,12.99899999999849,2.92,9621.28,,,,0,836.2
133,175,3,10000,12.99899999999849,2.92,9621.28,,,,0,841.7
134,176,3,10000,12.99899999999849,2.92,9621.28,,,,0,847.2
135,177,3,10000,12.99899999999849,2.92,9621.28,,,,0,852.7
136,178,3,10000,12.99899999999849,2.92,9621.28,,,,0,858.2
137,179,3,10000,12.99899999999849,2.92,9621.28,,,,0,863.8
138,180,3,10000,12.99899999999849,2.94,9805.38,,,,0,869.3
139,181,3,10000,12.99899999999849,2.94,9805.38,,,,0,874.9
140,182,2,760,1.7589999999999524,2.92,9620.58,,,,0,875.4
141,183,3,10000,12.99899999999849,2.92,9620.58,,,,0,880.9
142,184,3,10000,12.99899999999849,2.92,9620.58,,,,0,886.6
143,185,3,10000,12.99899999999849,2.92,9620.58,,,,0,892.3
144,186,3,10000,12.99899999999849,2.92,9620.58,,,,0,897.9
