episode,score,steps,total_reward,flap_rate,elapsed_s,eps_per_sec,gpu_memory_mb
0,0,179,-0.8219999999999998,0.055865921787709494,0.1,11.03,0.0
1,6,979,5.978000000000075,0.05515832482124617,0.6,3.31,0.0
2,3,592,2.590999999999959,0.05574324324324324,0.9,3.30,0.0
3,3,579,2.5779999999999603,0.055267702936096716,1.2,3.29,0.0
4,0,190,-0.8109999999999998,0.05789473684210526,1.3,3.81,0.0
5,2,466,1.4649999999999728,0.055793991416309016,1.6,3.87,0.0
6,2,458,1.4569999999999736,0.056768558951965066,1.8,3.92,0.0
7,1,313,0.3119999999999896,0.054313099041533544,2.0,4.10,0.0
8,5,846,4.845000000000032,0.05555555555555555,2.4,3.74,0.0
9,0,196,-0.8049999999999998,0.05612244897959184,2.5,3.99,0.0
10,2,446,1.444999999999975,0.05605381165919283,2.7,4.02,0.0
11,1,317,0.3159999999999892,0.056782334384858045,2.9,4.14,0.0
12,0,191,-0.8099999999999998,0.05759162303664921,3.0,4.33,0.0
13,3,583,2.58199999999996,0.05660377358490566,3.3,4.21,0.0
14,1,313,0.3119999999999896,0.054313099041533544,3.5,4.31,0.0
15,2,447,1.4459999999999749,0.05592841163310962,3.7,4.31,0.0
16,0,179,-0.8219999999999998,0.055865921787709494,3.8,4.46,0.0
17,0,216,-0.7849999999999998,0.05092592592592592,3.9,4.59,0.0
18,1,318,0.31699999999998907,0.05660377358490566,4.1,4.65,0.0
19,0,183,-0.8179999999999998,0.060109289617486336,4.2,4.78,0.0
20,0,179,-0.8219999999999998,0.055865921787709494,4.3,4.89,0.0
21,0,188,-0.8129999999999998,0.05851063829787234,4.4,5.01,0.0
22,0,179,-0.8219999999999998,0.055865921787709494,4.5,5.13,0.0
23,1,315,0.3139999999999894,0.05714285714285714,4.7,5.16,0.0
24,1,333,0.3319999999999874,0.057057057057057055,4.8,5.18,0.0
25,1,313,0.3119999999999896,0.054313099041533544,5.0,5.21,0.0
26,0,194,-0.8069999999999998,0.05670103092783505,5.1,5.31,0.0
27,1,344,0.3429999999999862,0.05232558139534884,5.3,5.33,0.0
28,2,446,1.444999999999975,0.05605381165919283,5.5,5.26,0.0
29,0,191,-0.8099999999999998,0.05759162303664921,5.6,5.35,0.0
30,1,313,0.3119999999999896,0.054313099041533544,5.8,5.37,0.0
31,1,313,0.3119999999999896,0.054313099041533544,5.9,5.40,0.0
32,1,313,0.3119999999999896,0.054313099041533544,6.1,5.43,0.0
33,2,446,1.444999999999975,0.05605381165919283,6.3,5.38,0.0
34,1,313,0.3119999999999896,0.05750798722044728,6.5,5.39,0.0
35,0,179,-0.8219999999999998,0.055865921787709494,6.6,5.46,0.0
36,0,203,-0.7979999999999998,0.059113300492610835,6.7,5.53,0.0
37,1,313,0.3119999999999896,0.05750798722044728,6.9,5.55,0.0
38,5,846,4.845000000000032,0.05555555555555555,7.3,5.35,0.0
39,0,182,-0.8189999999999998,0.06043956043956044,7.4,5.42,0.0
40,3,579,2.5779999999999603,0.055267702936096716,7.7,5.33,0.0
41,5,846,4.845000000000032,0.05555555555555555,8.1,5.17,0.0
42,0,184,-0.8169999999999998,0.059782608695652176,8.2,5.23,0.0
43,7,1133,7.1320000000000245,0.05560458958517211,8.8,4.98,0.0
44,11,1682,11.68099999999972,0.055291319857312726,9.7,4.63,0.0
45,1,324,0.3229999999999884,0.05246913580246913,9.9,4.65,0.0
46,7,1021,7.020000000000087,0.05582761998041136,10.4,4.52,0.0
47,6,979,5.978000000000075,0.056179775280898875,10.9,4.40,0.0
48,3,579,2.5779999999999603,0.05699481865284974,11.2,4.37,0.0
49,0,217,0.21600000000000016,0.05069124423963134,11.3,4.41,0.0
50,0,195,-0.8059999999999998,0.05641025641025641,11.4,4.46,0.0
51,3,579,2.5779999999999603,0.055267702936096716,11.7,4.43,0.0
52,0,209,-0.7919999999999998,0.05263157894736842,11.9,4.47,0.0
53,0,188,-0.8129999999999998,0.05851063829787234,12.0,4.52,0.0
54,2,459,1.4579999999999735,0.05664488017429194,12.2,4.51,0.0
55,0,179,-0.8219999999999998,0.055865921787709494,12.3,4.56,0.0
56,2,457,1.4559999999999738,0.05689277899343545,12.5,4.55,0.0
57,0,198,-0.8029999999999998,0.050505050505050504,12.6,4.60,0.0
58,1,318,0.31699999999998907,0.05660377358490566,12.8,4.61,0.0
59,2,446,1.444999999999975,0.05605381165919283,13.0,4.60,0.0
60,1,340,0.33899999999998665,0.052941176470588235,13.2,4.62,0.0
61,5,846,4.845000000000032,0.05555555555555555,13.6,4.54,0.0
62,0,179,-0.8219999999999998,0.055865921787709494,13.7,4.59,0.0
63,0,179,-0.8219999999999998,0.055865921787709494,13.8,4.63,0.0
64,0,201,-0.7999999999999998,0.05970149253731343,13.9,4.66,0.0
65,2,446,1.444999999999975,0.05605381165919283,14.2,4.65,0.0
66,3,579,2.5779999999999603,0.055267702936096716,14.5,4.63,0.0
67,0,179,-0.8219999999999998,0.055865921787709494,14.6,4.66,0.0
68,0,217,0.21600000000000016,0.05069124423963134,14.7,4.70,0.0
69,5,863,4.862000000000037,0.055619930475086905,15.2,4.62,0.0
70,3,487,2.4859999999999705,0.053388090349075976,15.4,4.61,0.0
71,0,179,-0.8219999999999998,0.05027932960893855,15.5,4.65,0.0
72,1,313,0.3119999999999896,0.054313099041533544,15.7,4.66,0.0
73,1,313,0.3119999999999896,0.054313099041533544,15.8,4.68,0.0
74,1,337,0.335999999999987,0.05637982195845697,16.0,4.69,0.0
75,0,193,-0.8079999999999998,0.05699481865284974,16.1,4.73,0.0
76,4,713,3.711999999999988,0.0546984572230014,16.5,4.67,0.0
77,0,186,-0.8149999999999998,0.05913978494623656,16.6,4.71,0.0
78,0,179,-0.8219999999999998,0.055865921787709494,16.7,4.74,0.0
79,4,713,3.711999999999988,0.056100981767180924,17.0,4.70,0.0
80,1,313,0.3119999999999896,0.05750798722044728,17.2,4.71,0.0
81,1,313,0.3119999999999896,0.054313099041533544,17.4,4.72,0.0
82,3,579,2.5779999999999603,0.055267702936096716,17.7,4.70,0.0
83,0,179,-0.8219999999999998,0.055865921787709494,17.8,4.73,0.0
84,5,846,4.845000000000032,0.05555555555555555,18.2,4.67,0.0
85,4,714,3.7129999999999885,0.056022408963585436,18.6,4.63,0.0
86,1,338,0.33699999999998687,0.05621301775147929,18.7,4.64,0.0
87,2,446,1.444999999999975,0.05605381165919283,19.0,4.64,0.0
88,1,313,0.3119999999999896,0.054313099041533544,19.1,4.65,0.0
89,0,191,-0.8099999999999998,0.05759162303664921,19.2,4.68,0.0
90,4,724,3.722999999999992,0.05386740331491713,19.6,4.63,0.0
91,3,579,2.5779999999999603,0.055267702936096716,20.0,4.61,0.0
92,1,313,0.3119999999999896,0.051118210862619806,20.1,4.63,0.0
93,0,186,-0.8149999999999998,0.05913978494623656,20.2,4.65,0.0
94,0,179,-0.8219999999999998,0.055865921787709494,20.3,4.68,0.0
95,3,582,2.58099999999996,0.05670103092783505,20.6,4.66,0.0
96,1,332,0.3309999999999875,0.0572289156626506,20.8,4.67,0.0
97,1,313,0.3119999999999896,0.05750798722044728,20.9,4.68,0.0
98,6,979,5.978000000000075,0.05515832482124617,21.4,4.62,0.0
99,0,195,-0.8059999999999998,0.05641025641025641,21.5,4.64,0.0
100,0,179,-0.8219999999999998,0.055865921787709494,21.6,4.67,0.0
101,0,179,-0.8219999999999998,0.055865921787709494,21.7,4.69,0.0
102,1,313,0.3119999999999896,0.05750798722044728,21.9,4.70,0.0
103,2,446,1.444999999999975,0.053811659192825115,22.1,4.70,0.0
104,0,183,-0.8179999999999998,0.04918032786885246,22.2,4.73,0.0
105,5,846,4.845000000000032,0.05555555555555555,22.6,4.68,0.0
106,4,713,3.711999999999988,0.0546984572230014,23.0,4.65,0.0
107,0,179,-0.8219999999999998,0.055865921787709494,23.1,4.67,0.0
108,0,191,-0.8099999999999998,0.05759162303664921,23.2,4.69,0.0
109,2,446,1.444999999999975,0.05605381165919283,23.4,4.69,0.0
110,2,446,1.444999999999975,0.05605381165919283,23.7,4.69,0.0
111,2,477,1.4759999999999716,0.05660377358490566,23.9,4.68,0.0
112,2,460,1.4589999999999734,0.05652173913043478,24.2,4.67,0.0
113,0,192,-0.8089999999999998,0.057291666666666664,24.3,4.70,0.0
114,1,313,0.3119999999999896,0.054313099041533544,24.4,4.71,0.0
115,0,179,-0.8219999999999998,0.055865921787709494,24.5,4.73,0.0
116,0,179,-0.8219999999999998,0.055865921787709494,24.6,4.75,0.0
117,1,335,0.3339999999999872,0.056716417910447764,24.8,4.76,0.0
118,0,179,-0.8219999999999998,0.055865921787709494,24.9,4.78,0.0
119,1,313,0.3119999999999896,0.054313099041533544,25.1,4.79,0.0
120,4,713,3.711999999999988,0.0546984572230014,25.4,4.76,0.0
121,0,179,-0.8219999999999998,0.055865921787709494,25.5,4.78,0.0
122,0,179,-0.8219999999999998,0.055865921787709494,25.6,4.80,0.0
123,0,191,-0.8099999999999998,0.05759162303664921,25.7,4.82,0.0
124,0,189,-0.8119999999999998,0.0582010582010582,25.8,4.84,0.0
125,2,446,1.444999999999975,0.05605381165919283,26.1,4.84,0.0
126,2,456,1.4549999999999739,0.05701754385964912,26.3,4.83,0.0
127,1,313,0.3119999999999896,0.054313099041533544,26.5,4.84,0.0
128,1,336,0.3349999999999871,0.05654761904761905,26.6,4.85,0.0
129,1,336,0.3349999999999871,0.05654761904761905,26.8,4.85,0.0
130,3,590,2.588999999999959,0.05593220338983051,27.1,4.83,0.0
131,3,581,2.57999999999996,0.05679862306368331,27.4,4.82,0.0
132,2,459,1.4579999999999735,0.05664488017429194,27.6,4.81,0.0
