episode,score,steps,total_reward,flap_rate,elapsed_s,eps_per_sec,gpu_memory_mb
103,6,979,5.978000000000075,0.056179775280898875,22.0,4.73,0.0
104,0,179,-0.8219999999999998,0.055865921787709494,22.1,4.76,0.0
105,0,187,-0.8139999999999998,0.058823529411764705,22.2,4.78,0.0
106,0,179,-0.8219999999999998,0.055865921787709494,22.3,4.80,0.0
107,1,313,0.3119999999999896,0.05750798722044728,22.4,4.81,0.0
108,2,446,1.444999999999975,0.05605381165919283,22.7,4.81,0.0
109,0,187,-0.8139999999999998,0.053475935828877004,22.8,4.83,0.0
110,2,446,1.444999999999975,0.05605381165919283,23.0,4.82,0.0
111,0,192,-0.8089999999999998,0.057291666666666664,23.1,4.85,0.0
112,1,330,0.32899999999998775,0.05757575757575758,23.3,4.85,0.0
113,0,189,-0.8119999999999998,0.0582010582010582,23.4,4.87,0.0
114,2,446,1.444999999999975,0.05605381165919283,23.6,4.87,0.0
115,2,446,1.444999999999975,0.05605381165919283,23.9,4.86,0.0
116,2,453,1.4519999999999742,0.05739514348785872,24.1,4.86,0.0
117,2,482,1.480999999999971,0.056016597510373446,24.3,4.85,0.0
118,0,186,-0.8149999999999998,0.05913978494623656,24.5,4.86,0.0
119,7,1118,7.117000000000033,0.05635062611806798,25.0,4.79,0.0
120,0,188,-0.8129999999999998,0.05851063829787234,25.1,4.81,0.0
121,0,195,-0.8059999999999998,0.05641025641025641,25.2,4.83,0.0
122,1,313,0.3119999999999896,0.05750798722044728,25.4,4.84,0.0
123,0,207,-0.7939999999999998,0.057971014492753624,25.5,4.86,0.0
124,1,313,0.3119999999999896,0.05750798722044728,25.7,4.86,0.0
125,4,713,3.711999999999988,0.0546984572230014,26.1,4.83,0.0
126,0,210,-0.7909999999999998,0.05714285714285714,26.2,4.85,0.0
127,0,179,-0.8219999999999998,0.055865921787709494,26.3,4.87,0.0
128,0,179,-0.8219999999999998,0.055865921787709494,26.4,4.89,0.0
129,0,211,-0.7899999999999998,0.05687203791469194,26.5,4.91,0.0
130,4,713,3.711999999999988,0.056100981767180924,26.9,4.88,0.0
131,2,465,1.4639999999999729,0.05591397849462366,27.1,4.87,0.0
132,1,313,0.3119999999999896,0.05750798722044728,27.3,4.87,0.0
133,5,846,4.845000000000032,0.05555555555555555,27.7,4.83,0.0
134,2,446,1.444999999999975,0.05605381165919283,28.0,4.83,0.0
135,3,590,2.588999999999959,0.05593220338983051,28.3,4.81,0.0
136,3,589,2.587999999999959,0.05602716468590832,28.6,4.79,0.0
137,2,446,1.444999999999975,0.05605381165919283,28.8,4.79,0.0
138,0,184,-0.8169999999999998,0.059782608695652176,28.9,4.80,0.0
139,0,181,-0.8199999999999998,0.049723756906077346,29.0,4.82,0.0
140,0,179,-0.8219999999999998,0.055865921787709494,29.1,4.84,0.0
141,6,979,5.978000000000075,0.05515832482124617,29.6,4.79,0.0
142,1,331,0.32999999999998764,0.05740181268882175,29.8,4.80,0.0
143,1,319,0.31799999999998896,0.05642633228840126,30.0,4.80,0.0
144,0,179,-0.8219999999999998,0.05027932960893855,30.1,4.82,0.0
145,1,313,0.3119999999999896,0.054313099041533544,30.3,4.82,0.0
146,1,313,0.3119999999999896,0.054313099041533544,30.4,4.83,0.0
147,0,180,-0.8209999999999998,0.05,30.5,4.85,0.0
148,2,465,1.4639999999999729,0.05591397849462366,30.8,4.84,0.0
149,3,579,2.5779999999999603,0.055267702936096716,31.1,4.83,0.0
150,2,446,1.444999999999975,0.05605381165919283,31.3,4.82,0.0
151,0,190,-0.8109999999999998,0.05789473684210526,31.4,4.84,0.0
152,3,579,2.5779999999999603,0.055267702936096716,31.7,4.82,0.0
153,7,1113,7.112000000000036,0.055705300988319856,32.3,4.76,0.0
154,2,446,1.444999999999975,0.05605381165919283,32.6,4.76,0.0
155,2,465,1.4639999999999729,0.05591397849462366,32.8,4.76,0.0
156,2,461,1.4599999999999733,0.05639913232104121,33.0,4.75,0.0
157,6,987,5.986000000000078,0.05572441742654509,33.6,4.70,0.0
158,8,1246,8.244999999999962,0.05537720706260032,34.3,4.64,0.0
159,1,219,0.21799999999999997,0.0502283105022831,34.4,4.65,0.0
160,1,323,0.3219999999999885,0.05263157894736842,34.6,4.66,0.0
161,0,180,-0.8209999999999998,0.05,34.7,4.67,0.0
162,1,322,0.32099999999998863,0.055900621118012424,34.8,4.68,0.0
163,0,185,-0.8159999999999998,0.05945945945945946,34.9,4.69,0.0
164,2,446,1.444999999999975,0.05605381165919283,35.2,4.69,0.0
165,3,579,2.5779999999999603,0.055267702936096716,35.5,4.68,0.0
166,1,328,0.32699999999998797,0.051829268292682924,35.7,4.68,0.0
167,2,446,1.444999999999975,0.05605381165919283,35.9,4.68,0.0
168,4,715,3.713999999999989,0.055944055944055944,36.3,4.66,0.0
169,2,454,1.452999999999974,0.05726872246696035,36.5,4.65,0.0
170,2,446,1.444999999999975,0.053811659192825115,36.8,4.65,0.0
171,1,313,0.3119999999999896,0.054313099041533544,36.9,4.66,0.0
172,2,446,1.444999999999975,0.05605381165919283,37.2,4.65,0.0
173,4,717,3.7159999999999895,0.05578800557880056,37.6,4.63,0.0
174,6,982,5.981000000000076,0.0560081466395112,38.1,4.60,0.0
175,3,579,2.5779999999999603,0.055267702936096716,38.4,4.59,0.0
176,1,313,0.3119999999999896,0.054313099041533544,38.6,4.59,0.0
177,1,313,0.3119999999999896,0.054313099041533544,38.7,4.60,0.0
178,0,179,-0.8219999999999998,0.055865921787709494,38.8,4.61,0.0
179,1,337,0.335999999999987,0.05637982195845697,39.0,4.62,0.0
180,3,579,2.5779999999999603,0.055267702936096716,39.3,4.60,0.0
181,2,452,1.4509999999999743,0.05309734513274336,39.5,4.60,0.0
182,0,179,-0.8219999999999998,0.055865921787709494,39.6,4.62,0.0
183,2,454,1.452999999999974,0.05726872246696035,39.9,4.61,0.0
184,8,1248,8.24699999999996,0.05608974358974359,40.6,4.56,0.0
185,2,459,1.4579999999999735,0.05664488017429194,40.8,4.56,0.0
186,0,179,-0.8219999999999998,0.05027932960893855,40.9,4.57,0.0
187,1,347,0.3459999999999859,0.05475504322766571,41.1,4.58,0.0
188,3,605,2.6039999999999575,0.05619834710743802,41.4,4.56,0.0
189,0,188,-0.8129999999999998,0.05851063829787234,41.5,4.58,0.0
190,2,462,1.4609999999999732,0.05627705627705628,41.8,4.57,0.0
191,1,313,0.3119999999999896,0.054313099041533544,41.9,4.58,0.0
192,1,313,0.3119999999999896,0.054313099041533544,42.1,4.58,0.0
193,1,318,0.31699999999998907,0.05660377358490566,42.3,4.59,0.0
194,0,179,-0.8219999999999998,0.055865921787709494,42.4,4.60,0.0
195,0,179,-0.8219999999999998,0.055865921787709494,42.5,4.62,0.0
196,0,200,-0.8009999999999998,0.05,42.6,4.63,0.0
197,0,186,-0.8149999999999998,0.05913978494623656,42.7,4.64,0.0
198,0,189,-0.8119999999999998,0.0582010582010582,42.8,4.65,0.0
199,0,179,-0.8219999999999998,0.055865921787709494,42.8,4.67,0.0
200,0,179,-0.8219999999999998,0.055865921787709494,42.9,4.68,0.0
201,2,446,1.444999999999975,0.053811659192825115,43.2,4.68,0.0
202,0,190,-0.8109999999999998,0.05789473684210526,43.3,4.69,0.0
203,7,1129,7.128000000000027,0.05491585473870682,43.9,4.65,0.0
204,2,446,1.444999999999975,0.05605381165919283,44.1,4.64,0.0
205,3,579,2.5779999999999603,0.055267702936096716,44.5,4.63,0.0
206,0,179,-0.8219999999999998,0.055865921787709494,44.5,4.65,0.0
207,2,446,1.444999999999975,0.05605381165919283,44.8,4.65,0.0
208,0,210,-0.7909999999999998,0.05714285714285714,44.9,4.66,0.0
209,4,713,3.711999999999988,0.0546984572230014,45.3,4.64,0.0
210,3,579,2.5779999999999603,0.055267702936096716,45.6,4.63,0.0
211,1,313,0.3119999999999896,0.05750798722044728,45.8,4.63,0.0
212,3,487,2.4859999999999705,0.053388090349075976,46.0,4.63,0.0
213,5,846,4.845000000000032,0.05555555555555555,46.5,4.60,0.0
214,3,579,2.5779999999999603,0.055267702936096716,46.8,4.60,0.0
215,5,846,4.845000000000032,0.05555555555555555,47.2,4.57,0.0
216,0,184,-0.8169999999999998,0.05434782608695652,47.4,4.58,0.0
217,2,446,1.444999999999975,0.053811659192825115,47.6,4.58,0.0
218,1,313,0.3119999999999896,0.054313099041533544,47.8,4.59,0.0
219,2,457,1.4559999999999738,0.05689277899343545,48.0,4.58,0.0
220,3,579,2.5779999999999603,0.055267702936096716,48.3,4.58,0.0
221,1,313,0.3119999999999896,0.054313099041533544,48.5,4.58,0.0
222,0,179,-0.8219999999999998,0.055865921787709494,48.5,4.59,0.0
223,3,486,2.4849999999999706,0.053497942386831275,48.8,4.59,0.0
224,1,329,0.32799999999998786,0.057750759878419454,49.0,4.59,0.0
225,0,192,-0.8089999999999998,0.057291666666666664,49.1,4.61,0.0
226,0,179,-0.8219999999999998,0.055865921787709494,49.2,4.62,0.0
227,4,727,3.725999999999993,0.05639614855570839,49.5,4.60,0.0
228,2,352,1.3509999999999853,0.056818181818181816,49.7,4.60,0.0
229,0,183,-0.8179999999999998,0.060109289617486336,49.8,4.62,0.0
230,0,197,-0.8039999999999998,0.050761421319796954,49.9,4.63,0.0
231,2,446,1.444999999999975,0.05605381165919283,50.2,4.62,0.0
232,4,713,3.711999999999988,0.056100981767180924,50.5,4.61,0.0
233,3,579,2.5779999999999603,0.055267702936096716,50.9,4.60,0.0
234,2,455,1.453999999999974,0.05714285714285714,51.1,4.60,0.0
235,0,179,-0.8219999999999998,0.055865921787709494,51.2,4.61,0.0
236,10,1513,10.511999999999814,0.05551883674818242,52.0,4.56,0.0
237,7,1113,7.112000000000036,0.055705300988319856,52.6,4.52,0.0
238,1,314,0.3129999999999895,0.05732484076433121,52.8,4.53,0.0
239,3,583,2.58199999999996,0.05660377358490566,53.1,4.52,0.0
240,1,318,0.31699999999998907,0.05660377358490566,53.3,4.52,0.0
241,0,195,-0.8059999999999998,0.05641025641025641,53.4,4.53,0.0
242,2,446,1.444999999999975,0.05605381165919283,53.6,4.53,0.0
243,0,182,-0.8189999999999998,0.04945054945054945,53.7,4.55,0.0
244,3,601,2.599999999999958,0.05490848585690516,54.0,4.54,0.0
245,0,194,-0.8069999999999998,0.05154639175257732,54.1,4.55,0.0
246,1,316,0.3149999999999893,0.056962025316455694,54.3,4.55,0.0
247,3,599,2.597999999999958,0.05676126878130217,54.6,4.54,0.0
248,0,203,-0.7979999999999998,0.059113300492610835,54.7,4.55,0.0
249,2,462,1.4609999999999732,0.05627705627705628,54.9,4.55,0.0
250,3,585,2.5839999999999597,0.05641025641025641,55.3,4.54,0.0
251,1,339,0.33799999999998676,0.05604719764011799,55.4,4.55,0.0
252,3,579,2.5779999999999603,0.055267702936096716,55.8,4.54,0.0
253,0,190,-0.8109999999999998,0.05789473684210526,55.9,4.55,0.0
254,0,179,-0.8219999999999998,0.055865921787709494,55.9,4.56,0.0
255,2,451,1.4499999999999744,0.057649667405764965,56.2,4.56,0.0
256,2,480,1.4789999999999712,0.05625,56.5,4.55,0.0
257,1,313,0.3119999999999896,0.054313099041533544,56.6,4.56,0.0
258,4,713,3.711999999999988,0.056100981767180924,57.0,4.54,0.0
259,0,184,-0.8169999999999998,0.059782608695652176,57.1,4.55,0.0
260,1,317,0.3159999999999892,0.05362776025236593,57.3,4.56,0.0
261,4,717,3.7159999999999895,0.05578800557880056,57.7,4.54,0.0
262,0,179,-0.8219999999999998,0.055865921787709494,57.8,4.55,0.0
263,0,189,-0.8119999999999998,0.0582010582010582,57.9,4.56,0.0
264,5,846,4.845000000000032,0.05555555555555555,58.3,4.54,0.0
265,1,313,0.3119999999999896,0.054313099041533544,58.5,4.55,0.0
266,0,185,-0.8159999999999998,0.05945945945945946,58.6,4.56,0.0
267,0,179,-0.8219999999999998,0.055865921787709494,58.7,4.57,0.0
268,3,587,2.5859999999999594,0.056218057921635436,59.0,4.56,0.0
269,3,484,2.482999999999971,0.05371900826446281,59.3,4.56,0.0
270,4,735,3.7339999999999955,0.055782312925170066,59.7,4.54,0.0
271,2,457,1.4559999999999738,0.05689277899343545,59.9,4.54,0.0
272,1,313,0.3119999999999896,0.054313099041533544,60.1,4.55,0.0
273,1,313,0.3119999999999896,0.054313099041533544,60.2,4.55,0.0
274,2,467,1.4659999999999727,0.05353319057815846,60.5,4.55,0.0
275,0,187,-0.8139999999999998,0.058823529411764705,60.6,4.56,0.0
276,2,455,1.453999999999974,0.05714285714285714,60.8,4.55,0.0
277,2,458,1.4569999999999736,0.056768558951965066,61.1,4.55,0.0
278,0,179,-0.8219999999999998,0.055865921787709494,61.2,4.56,0.0
279,0,179,-0.8219999999999998,0.055865921787709494,61.3,4.57,0.0
280,0,187,-0.8139999999999998,0.058823529411764705,61.4,4.58,0.0
281,5,846,4.845000000000032,0.05555555555555555,61.8,4.56,0.0
282,0,179,-0.8219999999999998,0.055865921787709494,61.9,4.57,0.0
283,5,860,4.859000000000036,0.05581395348837209,62.4,4.55,0.0
284,1,328,0.32699999999998797,0.057926829268292686,62.5,4.56,0.0
285,2,446,1.444999999999975,0.05605381165919283,62.8,4.56,0.0
286,5,754,4.753000000000001,0.054376657824933686,63.2,4.54,0.0
287,0,207,-0.7939999999999998,0.057971014492753624,63.3,4.55,0.0
288,0,179,-0.8219999999999998,0.055865921787709494,63.4,4.56,0.0
289,2,480,1.4789999999999712,0.05625,63.6,4.56,0.0
290,2,446,1.444999999999975,0.05605381165919283,63.9,4.55,0.0
291,0,179,-0.8219999999999998,0.055865921787709494,64.0,4.56,0.0
292,3,589,2.587999999999959,0.05602716468590832,64.3,4.56,0.0
293,0,179,-0.8219999999999998,0.055865921787709494,64.4,4.57,0.0
294,6,990,5.989000000000079,0.05454545454545454,64.9,4.54,0.0
295,0,181,-0.8199999999999998,0.06077348066298342,65.0,4.55,0.0
296,1,331,0.32999999999998764,0.05740181268882175,65.2,4.56,0.0
297,4,713,3.711999999999988,0.0546984572230014,65.6,4.55,0.0
298,2,446,1.444999999999975,0.05605381165919283,65.8,4.55,0.0
299,0,216,-0.7849999999999998,0.05092592592592592,65.9,4.55,0.0
300,1,313,0.3119999999999896,0.05750798722044728,66.1,4.56,0.0
301,5,866,4.865000000000038,0.054272517321016164,66.5,4.54,0.0
302,2,453,1.4519999999999742,0.05739514348785872,66.8,4.54,0.0
303,0,194,-0.8069999999999998,0.05670103092783505,66.9,4.54,0.0
304,0,203,-0.7979999999999998,0.059113300492610835,67.0,4.55,0.0
305,3,579,2.5779999999999603,0.055267702936096716,67.3,4.55,0.0
306,1,317,0.3159999999999892,0.056782334384858045,67.5,4.55,0.0
307,5,861,4.860000000000037,0.05574912891986063,67.9,4.53,0.0
308,0,185,-0.8159999999999998,0.05945945945945946,68.1,4.54,0.0
309,1,313,0.3119999999999896,0.054313099041533544,68.2,4.54,0.0
310,1,335,0.3339999999999872,0.056716417910447764,68.4,4.55,0.0
311,0,188,-0.8129999999999998,0.05851063829787234,68.5,4.56,0.0
312,3,579,2.5779999999999603,0.055267702936096716,68.8,4.55,0.0
313,2,446,1.444999999999975,0.05605381165919283,69.0,4.55,0.0
314,5,846,4.845000000000032,0.05555555555555555,69.5,4.53,0.0
315,0,179,-0.8219999999999998,0.055865921787709494,69.6,4.54,0.0
316,2,469,1.4679999999999724,0.053304904051172705,69.8,4.54,0.0
317,2,446,1.444999999999975,0.05605381165919283,70.1,4.54,0.0
318,0,188,-0.8129999999999998,0.05851063829787234,70.2,4.55,0.0
319,3,579,2.5779999999999603,0.055267702936096716,70.5,4.54,0.0
320,0,179,-0.8219999999999998,0.055865921787709494,70.6,4.55,0.0
321,5,859,4.858000000000036,0.05587892898719441,71.0,4.53,0.0
322,0,179,-0.8219999999999998,0.055865921787709494,71.1,4.54,0.0
323,0,179,-0.8219999999999998,0.055865921787709494,71.2,4.55,0.0
324,0,194,-0.8069999999999998,0.05670103092783505,71.3,4.56,0.0
325,3,579,2.5779999999999603,0.055267702936096716,71.7,4.55,0.0
326,1,325,0.3239999999999883,0.052307692307692305,71.8,4.55,0.0
327,1,318,0.31699999999998907,0.05345911949685535,72.0,4.56,0.0
328,4,718,3.71699999999999,0.054317548746518104,72.4,4.54,0.0
329,3,579,2.5779999999999603,0.055267702936096716,72.7,4.54,0.0
330,0,179,-0.8219999999999998,0.055865921787709494,72.8,4.55,0.0
331,10,1513,10.511999999999814,0.05551883674818242,73.6,4.51,0.0
332,2,454,1.452999999999974,0.05726872246696035,73.8,4.51,0.0
333,2,461,1.4599999999999733,0.05639913232104121,74.1,4.51,0.0
334,3,579,2.5779999999999603,0.055267702936096716,74.4,4.50,0.0
335,4,713,3.711999999999988,0.0546984572230014,74.8,4.49,0.0
336,1,313,0.3119999999999896,0.054313099041533544,74.9,4.50,0.0
337,2,351,1.3499999999999854,0.05128205128205128,75.1,4.50,0.0
338,0,184,-0.8169999999999998,0.059782608695652176,75.2,4.51,0.0
339,0,179,-0.8219999999999998,0.05027932960893855,75.3,4.51,0.0
340,0,179,-0.8219999999999998,0.055865921787709494,75.4,4.52,0.0
341,2,446,1.444999999999975,0.05605381165919283,75.7,4.52,0.0
342,0,183,-0.8179999999999998,0.060109289617486336,75.8,4.53,0.0
343,1,313,0.3119999999999896,0.054313099041533544,75.9,4.53,0.0
344,0,187,-0.8139999999999998,0.058823529411764705,76.0,4.54,0.0
345,0,184,-0.8169999999999998,0.059782608695652176,76.1,4.55,0.0
346,1,318,0.31699999999998907,0.05345911949685535,76.3,4.55,0.0
347,0,179,-0.8219999999999998,0.055865921787709494,76.4,4.56,0.0
348,0,193,-0.8079999999999998,0.05699481865284974,76.5,4.56,0.0
349,8,1257,8.255999999999956,0.05568814638027048,77.2,4.54,0.0
350,0,190,-0.8109999999999998,0.05263157894736842,77.3,4.54,0.0
351,7,1113,7.112000000000036,0.055705300988319856,77.9,4.52,0.0
352,3,579,2.5779999999999603,0.055267702936096716,78.2,4.52,0.0
353,5,846,4.845000000000032,0.05555555555555555,78.6,4.50,0.0
354,1,330,0.32899999999998775,0.05757575757575758,78.8,4.51,0.0
355,6,979,5.978000000000075,0.05515832482124617,79.3,4.49,0.0
356,2,462,1.4609999999999732,0.05411255411255411,79.6,4.49,0.0
357,2,446,1.444999999999975,0.05605381165919283,79.8,4.49,0.0
358,0,189,-0.8119999999999998,0.0582010582010582,79.9,4.49,0.0
359,0,179,-0.8219999999999998,0.055865921787709494,80.0,4.50,0.0
360,0,185,-0.8159999999999998,0.05945945945945946,80.1,4.51,0.0
361,1,313,0.3119999999999896,0.054313099041533544,80.3,4.51,0.0
362,0,186,-0.8149999999999998,0.05913978494623656,80.4,4.52,0.0
363,0,192,-0.8089999999999998,0.057291666666666664,80.5,4.52,0.0
364,3,579,2.5779999999999603,0.055267702936096716,80.8,4.52,0.0
365,2,446,1.444999999999975,0.05605381165919283,81.0,4.52,0.0
366,0,206,-0.7949999999999998,0.05825242718446602,81.1,4.52,0.0
367,0,179,-0.8219999999999998,0.055865921787709494,81.2,4.53,0.0
368,2,446,1.444999999999975,0.05605381165919283,81.5,4.53,0.0
369,0,179,-0.8219999999999998,0.055865921787709494,81.6,4.54,0.0
370,0,179,-0.8219999999999998,0.055865921787709494,81.6,4.54,0.0
371,3,579,2.5779999999999603,0.055267702936096716,82.0,4.54,0.0
372,0,184,-0.8169999999999998,0.059782608695652176,82.1,4.55,0.0
373,5,846,4.845000000000032,0.05555555555555555,82.6,4.53,0.0
374,2,449,1.4479999999999746,0.0556792873051225,82.8,4.53,0.0
375,0,197,-0.8039999999999998,0.050761421319796954,82.9,4.53,0.0
376,2,473,1.471999999999972,0.05496828752642706,83.2,4.53,0.0
377,0,186,-0.8149999999999998,0.05913978494623656,83.3,4.54,0.0
378,4,728,3.726999999999993,0.05631868131868132,83.7,4.53,0.0
379,1,338,0.33699999999998687,0.05621301775147929,83.9,4.53,0.0
380,1,318,0.31699999999998907,0.05660377358490566,84.0,4.53,0.0
381,0,179,-0.8219999999999998,0.055865921787709494,84.1,4.54,0.0
382,2,446,1.444999999999975,0.05605381165919283,84.4,4.54,0.0
383,0,179,-0.8219999999999998,0.055865921787709494,84.5,4.55,0.0
384,7,1113,7.112000000000036,0.05480682839173405,85.1,4.53,0.0
