episode,score,steps,total_reward,flap_rate,elapsed_s,eps_per_sec,gpu_memory_mb
60,4,713,3.711999999999988,0.056100981767180924,44.2,1.38,0.0
61,4,713,3.711999999999988,0.056100981767180924,44.9,1.38,0.0
62,4,713,3.711999999999988,0.0546984572230014,45.6,1.38,0.0
63,4,713,3.711999999999988,0.0546984572230014,46.4,1.38,0.0
64,4,713,3.711999999999988,0.0546984572230014,47.2,1.38,0.0
65,4,713,3.711999999999988,0.0546984572230014,48.0,1.38,0.0
66,4,713,3.711999999999988,0.0546984572230014,48.7,1.38,0.0
67,4,713,3.711999999999988,0.0546984572230014,49.4,1.38,0.0
68,4,713,3.711999999999988,0.0546984572230014,50.1,1.38,0.0
69,4,713,3.711999999999988,0.056100981767180924,50.9,1.37,0.0
70,4,713,3.711999999999988,0.0546984572230014,51.7,1.37,0.0
71,4,713,3.711999999999988,0.0546984572230014,52.4,1.37,0.0
72,4,713,3.711999999999988,0.0546984572230014,53.1,1.37,0.0
73,4,713,3.711999999999988,0.056100981767180924,53.9,1.37,0.0
74,4,713,3.711999999999988,0.056100981767180924,54.6,1.37,0.0
75,4,713,3.711999999999988,0.056100981767180924,55.3,1.38,0.0
76,4,713,3.711999999999988,0.0546984572230014,55.9,1.38,0.0
77,4,713,3.711999999999988,0.0546984572230014,56.6,1.38,0.0
78,4,713,3.711999999999988,0.056100981767180924,57.3,1.38,0.0
79,4,713,3.711999999999988,0.056100981767180924,58.0,1.38,0.0
80,4,713,3.711999999999988,0.056100981767180924,58.6,1.38,0.0
81,4,713,3.711999999999988,0.0546984572230014,59.3,1.38,0.0
82,4,713,3.711999999999988,0.0546984572230014,60.0,1.38,0.0
83,4,713,3.711999999999988,0.056100981767180924,60.7,1.38,0.0
84,4,713,3.711999999999988,0.0546984572230014,61.4,1.38,0.0
85,4,713,3.711999999999988,0.0546984572230014,62.1,1.38,0.0
86,4,713,3.711999999999988,0.0546984572230014,63.0,1.38,0.0
87,4,713,3.711999999999988,0.0546984572230014,63.8,1.38,0.0
88,4,713,3.711999999999988,0.0546984572230014,64.7,1.38,0.0
89,4,713,3.711999999999988,0.0546984572230014,65.5,1.37,0.0
90,4,713,3.711999999999988,0.056100981767180924,66.3,1.37,0.0
91,4,713,3.711999999999988,0.0546984572230014,67.0,1.37,0.0
92,4,713,3.711999999999988,0.0546984572230014,67.7,1.37,0.0
93,4,713,3.711999999999988,0.0546984572230014,68.4,1.37,0.0
94,4,713,3.711999999999988,0.056100981767180924,69.2,1.37,0.0
95,4,713,3.711999999999988,0.0546984572230014,69.9,1.37,0.0
96,4,713,3.711999999999988,0.0546984572230014,70.6,1.37,0.0
97,4,713,3.711999999999988,0.0546984572230014,71.3,1.37,0.0
98,4,713,3.711999999999988,0.0546984572230014,72.0,1.37,0.0
99,4,713,3.711999999999988,0.0546984572230014,72.7,1.38,0.0
100,4,713,3.711999999999988,0.056100981767180924,73.4,1.38,0.0
101,4,713,3.711999999999988,0.0546984572230014,74.2,1.38,0.0
102,4,713,3.711999999999988,0.056100981767180924,74.9,1.38,0.0
103,4,713,3.711999999999988,0.0546984572230014,75.6,1.38,0.0
104,4,713,3.711999999999988,0.0546984572230014,76.3,1.38,0.0
105,4,713,3.711999999999988,0.0546984572230014,77.1,1.38,0.0
106,4,713,3.711999999999988,0.0546984572230014,77.9,1.37,0.0
107,4,713,3.711999999999988,0.056100981767180924,78.6,1.37,0.0
108,4,713,3.711999999999988,0.0546984572230014,79.1,1.38,0.0
109,4,713,3.711999999999988,0.0546984572230014,79.6,1.38,0.0
110,4,713,3.711999999999988,0.0546984572230014,80.1,1.39,0.0
111,4,713,3.711999999999988,0.056100981767180924,80.5,1.39,0.0
112,4,713,3.711999999999988,0.056100981767180924,80.9,1.40,0.0
113,4,713,3.711999999999988,0.056100981767180924,81.3,1.40,0.0
114,4,713,3.711999999999988,0.0546984572230014,81.7,1.41,0.0
115,4,713,3.711999999999988,0.0546984572230014,82.2,1.41,0.0
116,4,713,3.711999999999988,0.0546984572230014,82.6,1.42,0.0
117,4,713,3.711999999999988,0.0546984572230014,83.0,1.42,0.0
118,4,713,3.711999999999988,0.0546984572230014,83.5,1.43,0.0
119,4,713,3.711999999999988,0.056100981767180924,83.9,1.43,0.0
120,4,713,3.711999999999988,0.056100981767180924,84.3,1.44,0.0
121,4,713,3.711999999999988,0.0546984572230014,84.7,1.44,0.0
122,4,713,3.711999999999988,0.0546984572230014,85.2,1.44,0.0
123,4,713,3.711999999999988,0.056100981767180924,85.6,1.45,0.0
124,4,713,3.711999999999988,0.056100981767180924,86.0,1.45,0.0
125,4,713,3.711999999999988,0.0546984572230014,86.4,1.46,0.0
126,4,713,3.711999999999988,0.056100981767180924,86.8,1.46,0.0
127,4,713,3.711999999999988,0.0546984572230014,87.2,1.47,0.0
128,4,713,3.711999999999988,0.0546984572230014,87.6,1.47,0.0
129,4,713,3.711999999999988,0.056100981767180924,88.0,1.48,0.0
130,4,713,3.711999999999988,0.056100981767180924,88.4,1.48,0.0
131,4,713,3.711999999999988,0.056100981767180924,88.8,1.49,0.0
132,4,713,3.711999999999988,0.056100981767180924,89.2,1.49,0.0
133,4,713,3.711999999999988,0.056100981767180924,89.6,1.50,0.0
134,4,713,3.711999999999988,0.0546984572230014,89.9,1.50,0.0
135,4,713,3.711999999999988,0.0546984572230014,90.4,1.51,0.0
136,4,713,3.711999999999988,0.056100981767180924,90.7,1.51,0.0
137,4,713,3.711999999999988,0.056100981767180924,91.1,1.51,0.0
138,4,713,3.711999999999988,0.0546984572230014,91.5,1.52,0.0
139,4,713,3.711999999999988,0.0546984572230014,91.9,1.52,0.0
140,4,713,3.711999999999988,0.0546984572230014,92.3,1.53,0.0
141,4,713,3.711999999999988,0.056100981767180924,92.7,1.53,0.0
142,4,713,3.711999999999988,0.0546984572230014,93.1,1.54,0.0
143,4,713,3.711999999999988,0.0546984572230014,93.6,1.54,0.0
144,4,713,3.711999999999988,0.056100981767180924,94.1,1.54,0.0
145,4,713,3.711999999999988,0.0546984572230014,94.6,1.54,0.0
146,4,713,3.711999999999988,0.0546984572230014,95.2,1.54,0.0
147,4,713,3.711999999999988,0.056100981767180924,95.7,1.55,0.0
148,4,713,3.711999999999988,0.0546984572230014,96.2,1.55,0.0
149,4,713,3.711999999999988,0.0546984572230014,96.7,1.55,0.0
150,4,713,3.711999999999988,0.0546984572230014,97.1,1.56,0.0
151,4,713,3.711999999999988,0.056100981767180924,97.6,1.56,0.0
152,4,713,3.711999999999988,0.0546984572230014,98.0,1.56,0.0
153,4,713,3.711999999999988,0.0546984572230014,98.6,1.56,0.0
154,4,713,3.711999999999988,0.056100981767180924,99.1,1.56,0.0
155,4,713,3.711999999999988,0.056100981767180924,99.5,1.57,0.0
156,4,713,3.711999999999988,0.0546984572230014,99.9,1.57,0.0
157,4,713,3.711999999999988,0.0546984572230014,100.3,1.58,0.0
158,4,713,3.711999999999988,0.056100981767180924,100.7,1.58,0.0
159,4,713,3.711999999999988,0.056100981767180924,101.1,1.58,0.0
160,4,713,3.711999999999988,0.0546984572230014,101.5,1.59,0.0
161,4,713,3.711999999999988,0.0546984572230014,101.9,1.59,0.0
162,4,713,3.711999999999988,0.056100981767180924,102.3,1.59,0.0
163,4,713,3.711999999999988,0.056100981767180924,102.7,1.60,0.0
164,4,713,3.711999999999988,0.056100981767180924,103.1,1.60,0.0
165,4,713,3.711999999999988,0.056100981767180924,103.5,1.60,0.0
166,4,713,3.711999999999988,0.056100981767180924,103.9,1.61,0.0
167,4,713,3.711999999999988,0.056100981767180924,104.3,1.61,0.0
168,4,713,3.711999999999988,0.056100981767180924,104.7,1.61,0.0
169,4,713,3.711999999999988,0.0546984572230014,105.1,1.62,0.0
170,4,713,3.711999999999988,0.056100981767180924,105.5,1.62,0.0
171,4,713,3.711999999999988,0.056100981767180924,106.0,1.62,0.0
172,4,713,3.711999999999988,0.0546984572230014,106.4,1.63,0.0
173,4,713,3.711999999999988,0.056100981767180924,106.8,1.63,0.0
174,4,713,3.711999999999988,0.056100981767180924,107.2,1.63,0.0
175,4,713,3.711999999999988,0.0546984572230014,107.6,1.64,0.0
176,4,713,3.711999999999988,0.0546984572230014,108.1,1.64,0.0
177,4,713,3.711999999999988,0.056100981767180924,108.5,1.64,0.0
178,4,713,3.711999999999988,0.056100981767180924,108.9,1.64,0.0
179,4,713,3.711999999999988,0.056100981767180924,109.3,1.65,0.0
180,4,713,3.711999999999988,0.056100981767180924,109.7,1.65,0.0
181,4,713,3.711999999999988,0.0546984572230014,110.1,1.65,0.0
182,4,713,3.711999999999988,0.056100981767180924,110.5,1.66,0.0
183,4,713,3.711999999999988,0.056100981767180924,110.9,1.66,0.0
184,4,713,3.711999999999988,0.056100981767180924,111.3,1.66,0.0
185,4,713,3.711999999999988,0.056100981767180924,111.8,1.66,0.0
186,4,713,3.711999999999988,0.056100981767180924,112.2,1.67,0.0
187,4,713,3.711999999999988,0.0546984572230014,112.7,1.67,0.0
188,4,713,3.711999999999988,0.056100981767180924,113.1,1.67,0.0
189,4,713,3.711999999999988,0.056100981767180924,113.6,1.67,0.0
190,4,713,3.711999999999988,0.0546984572230014,114.0,1.68,0.0
191,4,713,3.711999999999988,0.0546984572230014,114.4,1.68,0.0
192,4,713,3.711999999999988,0.056100981767180924,114.8,1.68,0.0
193,4,713,3.711999999999988,0.0546984572230014,115.2,1.68,0.0
194,4,713,3.711999999999988,0.0546984572230014,115.6,1.69,0.0
195,4,713,3.711999999999988,0.0546984572230014,116.1,1.69,0.0
196,4,713,3.711999999999988,0.0546984572230014,116.5,1.69,0.0
197,4,713,3.711999999999988,0.056100981767180924,116.9,1.69,0.0
198,4,713,3.711999999999988,0.0546984572230014,117.3,1.70,0.0
199,4,713,3.711999999999988,0.056100981767180924,117.7,1.70,0.0
200,4,713,3.711999999999988,0.0546984572230014,118.1,1.70,0.0
201,4,713,3.711999999999988,0.0546984572230014,118.5,1.70,0.0
202,4,713,3.711999999999988,0.0546984572230014,118.9,1.71,0.0
203,4,713,3.711999999999988,0.056100981767180924,119.4,1.71,0.0
204,4,713,3.711999999999988,0.056100981767180924,119.8,1.71,0.0
205,4,713,3.711999999999988,0.0546984572230014,120.2,1.71,0.0
206,4,713,3.711999999999988,0.056100981767180924,120.6,1.72,0.0
207,4,713,3.711999999999988,0.0546984572230014,121.0,1.72,0.0
208,4,713,3.711999999999988,0.0546984572230014,121.4,1.72,0.0
209,4,713,3.711999999999988,0.0546984572230014,121.8,1.72,0.0
210,4,713,3.711999999999988,0.056100981767180924,122.2,1.73,0.0
211,4,713,3.711999999999988,0.056100981767180924,122.7,1.73,0.0
212,4,713,3.711999999999988,0.0546984572230014,123.9,1.72,0.0
213,4,713,3.711999999999988,0.056100981767180924,124.7,1.72,0.0
214,4,713,3.711999999999988,0.056100981767180924,125.2,1.72,0.0
215,4,713,3.711999999999988,0.0546984572230014,125.6,1.72,0.0
216,4,713,3.711999999999988,0.056100981767180924,126.1,1.72,0.0
217,4,713,3.711999999999988,0.0546984572230014,126.5,1.72,0.0
218,4,713,3.711999999999988,0.0546984572230014,126.9,1.73,0.0
219,4,713,3.711999999999988,0.0546984572230014,127.3,1.73,0.0
220,4,713,3.711999999999988,0.056100981767180924,127.7,1.73,0.0
221,4,713,3.711999999999988,0.0546984572230014,128.1,1.73,0.0
222,4,713,3.711999999999988,0.056100981767180924,128.5,1.74,0.0
223,4,713,3.711999999999988,0.056100981767180924,128.9,1.74,0.0
224,4,713,3.711999999999988,0.056100981767180924,129.3,1.74,0.0
225,4,713,3.711999999999988,0.0546984572230014,129.7,1.74,0.0
226,4,713,3.711999999999988,0.0546984572230014,130.1,1.74,0.0
227,4,713,3.711999999999988,0.056100981767180924,130.5,1.75,0.0
228,4,713,3.711999999999988,0.056100981767180924,131.0,1.75,0.0
229,4,713,3.711999999999988,0.0546984572230014,131.4,1.75,0.0
230,4,713,3.711999999999988,0.056100981767180924,131.8,1.75,0.0
231,4,713,3.711999999999988,0.0546984572230014,132.2,1.75,0.0
232,4,713,3.711999999999988,0.0546984572230014,132.6,1.76,0.0
233,4,713,3.711999999999988,0.0546984572230014,133.0,1.76,0.0
234,4,713,3.711999999999988,0.0546984572230014,133.4,1.76,0.0
235,4,713,3.711999999999988,0.0546984572230014,133.8,1.76,0.0
236,4,713,3.711999999999988,0.056100981767180924,134.3,1.77,0.0
237,4,713,3.711999999999988,0.0546984572230014,134.7,1.77,0.0
238,4,713,3.711999999999988,0.056100981767180924,135.1,1.77,0.0
239,4,713,3.711999999999988,0.056100981767180924,135.5,1.77,0.0
240,4,713,3.711999999999988,0.056100981767180924,135.9,1.77,0.0
241,4,713,3.711999999999988,0.056100981767180924,136.3,1.77,0.0
242,4,713,3.711999999999988,0.056100981767180924,136.8,1.78,0.0
243,4,713,3.711999999999988,0.056100981767180924,137.1,1.78,0.0
244,4,713,3.711999999999988,0.0546984572230014,137.6,1.78,0.0
245,4,713,3.711999999999988,0.0546984572230014,138.0,1.78,0.0
246,4,713,3.711999999999988,0.056100981767180924,138.4,1.78,0.0
247,4,713,3.711999999999988,0.056100981767180924,138.8,1.79,0.0
248,4,713,3.711999999999988,0.056100981767180924,139.2,1.79,0.0
249,4,713,3.711999999999988,0.056100981767180924,139.6,1.79,0.0
250,4,713,3.711999999999988,0.0546984572230014,140.1,1.79,0.0
251,4,713,3.711999999999988,0.056100981767180924,140.5,1.79,0.0
252,4,713,3.711999999999988,0.056100981767180924,140.9,1.80,0.0
253,4,713,3.711999999999988,0.056100981767180924,141.3,1.80,0.0
254,4,713,3.711999999999988,0.0546984572230014,141.7,1.80,0.0
255,4,713,3.711999999999988,0.056100981767180924,142.1,1.80,0.0
256,4,713,3.711999999999988,0.0546984572230014,142.5,1.80,0.0
257,4,713,3.711999999999988,0.056100981767180924,142.9,1.81,0.0
258,4,713,3.711999999999988,0.0546984572230014,143.3,1.81,0.0
259,4,713,3.711999999999988,0.056100981767180924,143.7,1.81,0.0
260,4,713,3.711999999999988,0.056100981767180924,144.2,1.81,0.0
261,4,713,3.711999999999988,0.0546984572230014,144.6,1.81,0.0
262,4,713,3.711999999999988,0.056100981767180924,145.0,1.81,0.0
263,4,713,3.711999999999988,0.056100981767180924,145.4,1.82,0.0
264,4,713,3.711999999999988,0.056100981767180924,145.8,1.82,0.0
265,4,713,3.711999999999988,0.0546984572230014,146.3,1.82,0.0
266,4,713,3.711999999999988,0.0546984572230014,146.7,1.82,0.0
267,4,713,3.711999999999988,0.056100981767180924,147.0,1.82,0.0
268,4,713,3.711999999999988,0.056100981767180924,147.5,1.82,0.0
269,4,713,3.711999999999988,0.0546984572230014,147.8,1.83,0.0
270,4,713,3.711999999999988,0.056100981767180924,148.2,1.83,0.0
271,4,713,3.711999999999988,0.0546984572230014,148.6,1.83,0.0
272,4,713,3.711999999999988,0.056100981767180924,149.0,1.83,0.0
273,4,713,3.711999999999988,0.056100981767180924,149.4,1.83,0.0
274,4,713,3.711999999999988,0.056100981767180924,149.8,1.84,0.0
275,4,713,3.711999999999988,0.0546984572230014,150.2,1.84,0.0
276,4,713,3.711999999999988,0.056100981767180924,150.6,1.84,0.0
277,4,713,3.711999999999988,0.056100981767180924,150.9,1.84,0.0
278,4,713,3.711999999999988,0.0546984572230014,151.3,1.84,0.0
279,4,713,3.711999999999988,0.0546984572230014,151.7,1.85,0.0
280,4,713,3.711999999999988,0.0546984572230014,152.1,1.85,0.0
281,4,713,3.711999999999988,0.056100981767180924,152.5,1.85,0.0
282,4,713,3.711999999999988,0.056100981767180924,152.9,1.85,0.0
283,4,713,3.711999999999988,0.0546984572230014,153.3,1.85,0.0
284,4,713,3.711999999999988,0.056100981767180924,153.7,1.85,0.0
285,4,713,3.711999999999988,0.0546984572230014,154.1,1.86,0.0
286,4,713,3.711999999999988,0.0546984572230014,154.5,1.86,0.0
287,4,713,3.711999999999988,0.0546984572230014,154.9,1.86,0.0
288,4,713,3.711999999999988,0.056100981767180924,155.3,1.86,0.0
289,4,713,3.711999999999988,0.056100981767180924,155.7,1.86,0.0
290,4,713,3.711999999999988,0.056100981767180924,156.1,1.86,0.0
291,4,713,3.711999999999988,0.056100981767180924,156.5,1.87,0.0
292,4,713,3.711999999999988,0.0546984572230014,156.9,1.87,0.0
293,4,713,3.711999999999988,0.056100981767180924,157.3,1.87,0.0
294,4,713,3.711999999999988,0.0546984572230014,157.7,1.87,0.0
295,4,713,3.711999999999988,0.056100981767180924,158.1,1.87,0.0
296,4,713,3.711999999999988,0.056100981767180924,158.5,1.87,0.0
297,4,713,3.711999999999988,0.0546984572230014,158.9,1.88,0.0
298,4,713,3.711999999999988,0.056100981767180924,159.3,1.88,0.0
299,4,713,3.711999999999988,0.0546984572230014,159.6,1.88,0.0
300,4,713,3.711999999999988,0.056100981767180924,160.0,1.88,0.0
301,4,713,3.711999999999988,0.056100981767180924,160.4,1.88,0.0
302,4,713,3.711999999999988,0.056100981767180924,160.8,1.88,0.0
303,4,713,3.711999999999988,0.056100981767180924,161.2,1.89,0.0
304,4,713,3.711999999999988,0.056100981767180924,161.6,1.89,0.0
305,4,713,3.711999999999988,0.056100981767180924,162.0,1.89,0.0
306,4,713,3.711999999999988,0.056100981767180924,162.4,1.89,0.0
307,4,713,3.711999999999988,0.0546984572230014,162.8,1.89,0.0
308,4,713,3.711999999999988,0.056100981767180924,163.2,1.89,0.0
309,4,713,3.711999999999988,0.056100981767180924,163.6,1.90,0.0
310,4,713,3.711999999999988,0.0546984572230014,164.0,1.90,0.0
311,4,713,3.711999999999988,0.056100981767180924,164.4,1.90,0.0
312,4,713,3.711999999999988,0.056100981767180924,164.8,1.90,0.0
313,4,713,3.711999999999988,0.0546984572230014,165.2,1.90,0.0
314,4,713,3.711999999999988,0.0546984572230014,165.6,1.90,0.0
315,4,713,3.711999999999988,0.056100981767180924,166.0,1.90,0.0
316,4,713,3.711999999999988,0.0546984572230014,166.4,1.91,0.0
317,4,713,3.711999999999988,0.056100981767180924,166.8,1.91,0.0
318,4,713,3.711999999999988,0.0546984572230014,167.2,1.91,0.0
319,4,713,3.711999999999988,0.056100981767180924,167.6,1.91,0.0
320,4,713,3.711999999999988,0.0546984572230014,168.0,1.91,0.0
321,4,713,3.711999999999988,0.056100981767180924,168.3,1.91,0.0
322,4,713,3.711999999999988,0.0546984572230014,168.7,1.91,0.0
323,4,713,3.711999999999988,0.0546984572230014,169.1,1.92,0.0
324,4,713,3.711999999999988,0.0546984572230014,169.5,1.92,0.0
325,4,713,3.711999999999988,0.056100981767180924,169.9,1.92,0.0
326,4,713,3.711999999999988,0.056100981767180924,170.3,1.92,0.0
327,4,713,3.711999999999988,0.056100981767180924,170.7,1.92,0.0
328,4,713,3.711999999999988,0.0546984572230014,171.1,1.92,0.0
329,4,713,3.711999999999988,0.0546984572230014,171.5,1.92,0.0
330,4,713,3.711999999999988,0.056100981767180924,171.9,1.93,0.0
331,4,713,3.711999999999988,0.056100981767180924,172.3,1.93,0.0
332,4,713,3.711999999999988,0.056100981767180924,172.7,1.93,0.0
333,4,713,3.711999999999988,0.056100981767180924,173.1,1.93,0.0
334,4,713,3.711999999999988,0.0546984572230014,173.5,1.93,0.0
335,4,713,3.711999999999988,0.0546984572230014,173.9,1.93,0.0
336,4,713,3.711999999999988,0.056100981767180924,174.3,1.93,0.0
337,4,713,3.711999999999988,0.0546984572230014,174.7,1.93,0.0
338,4,713,3.711999999999988,0.0546984572230014,175.1,1.94,0.0
339,4,713,3.711999999999988,0.056100981767180924,175.5,1.94,0.0
340,4,713,3.711999999999988,0.056100981767180924,175.9,1.94,0.0
341,4,713,3.711999999999988,0.056100981767180924,176.3,1.94,0.0
342,4,713,3.711999999999988,0.056100981767180924,176.8,1.94,0.0
343,4,713,3.711999999999988,0.0546984572230014,177.1,1.94,0.0
344,4,713,3.711999999999988,0.056100981767180924,177.6,1.94,0.0
345,4,713,3.711999999999988,0.056100981767180924,178.0,1.94,0.0
346,4,713,3.711999999999988,0.056100981767180924,178.4,1.95,0.0
347,4,713,3.711999999999988,0.056100981767180924,178.8,1.95,0.0
348,4,713,3.711999999999988,0.056100981767180924,179.2,1.95,0.0
349,4,713,3.711999999999988,0.0546984572230014,179.5,1.95,0.0
350,4,713,3.711999999999988,0.056100981767180924,179.9,1.95,0.0
351,4,713,3.711999999999988,0.056100981767180924,180.3,1.95,0.0
352,4,713,3.711999999999988,0.056100981767180924,180.7,1.95,0.0
353,4,713,3.711999999999988,0.0546984572230014,181.1,1.95,0.0
354,4,713,3.711999999999988,0.056100981767180924,181.5,1.96,0.0
355,4,713,3.711999999999988,0.0546984572230014,181.9,1.96,0.0
356,4,713,3.711999999999988,0.056100981767180924,182.3,1.96,0.0
357,4,713,3.711999999999988,0.056100981767180924,182.7,1.96,0.0
358,4,713,3.711999999999988,0.056100981767180924,183.1,1.96,0.0
359,4,713,3.711999999999988,0.056100981767180924,183.5,1.96,0.0
360,4,713,3.711999999999988,0.0546984572230014,183.9,1.96,0.0
361,4,713,3.711999999999988,0.0546984572230014,184.3,1.96,0.0
362,4,713,3.711999999999988,0.056100981767180924,184.7,1.97,0.0
363,4,713,3.711999999999988,0.056100981767180924,185.1,1.97,0.0
364,4,713,3.711999999999988,0.0546984572230014,185.5,1.97,0.0
365,4,713,3.711999999999988,0.0546984572230014,185.9,1.97,0.0
366,4,713,3.711999999999988,0.056100981767180924,186.2,1.97,0.0
367,4,713,3.711999999999988,0.056100981767180924,186.6,1.97,0.0
368,4,713,3.711999999999988,0.0546984572230014,187.0,1.97,0.0
369,4,713,3.711999999999988,0.056100981767180924,187.4,1.97,0.0
370,4,713,3.711999999999988,0.056100981767180924,187.8,1.98,0.0
371,4,713,3.711999999999988,0.0546984572230014,188.2,1.98,0.0
372,4,713,3.711999999999988,0.056100981767180924,188.6,1.98,0.0
373,4,713,3.711999999999988,0.056100981767180924,189.0,1.98,0.0
374,4,713,3.711999999999988,0.0546984572230014,189.5,1.98,0.0
375,4,713,3.711999999999988,0.056100981767180924,189.9,1.98,0.0
376,4,713,3.711999999999988,0.056100981767180924,190.3,1.98,0.0
377,4,713,3.711999999999988,0.056100981767180924,190.7,1.98,0.0
378,4,713,3.711999999999988,0.056100981767180924,191.1,1.98,0.0
379,4,713,3.711999999999988,0.0546984572230014,191.5,1.98,0.0
380,4,713,3.711999999999988,0.0546984572230014,191.9,1.99,0.0
381,4,713,3.711999999999988,0.056100981767180924,192.3,1.99,0.0
382,4,713,3.711999999999988,0.0546984572230014,192.6,1.99,0.0
383,4,713,3.711999999999988,0.056100981767180924,193.0,1.99,0.0
384,4,713,3.711999999999988,0.0546984572230014,193.4,1.99,0.0
385,4,713,3.711999999999988,0.056100981767180924,193.8,1.99,0.0
386,4,713,3.711999999999988,0.0546984572230014,194.3,1.99,0.0
387,4,713,3.711999999999988,0.0546984572230014,194.6,1.99,0.0
388,4,713,3.711999999999988,0.056100981767180924,195.0,1.99,0.0
389,4,713,3.711999999999988,0.056100981767180924,195.4,2.00,0.0
390,4,713,3.711999999999988,0.0546984572230014,195.8,2.00,0.0
391,4,713,3.711999999999988,0.0546984572230014,196.2,2.00,0.0
392,4,713,3.711999999999988,0.0546984572230014,196.6,2.00,0.0
393,4,713,3.711999999999988,0.056100981767180924,196.9,2.00,0.0
394,4,713,3.711999999999988,0.056100981767180924,197.3,2.00,0.0
395,4,713,3.711999999999988,0.0546984572230014,197.7,2.00,0.0
396,4,713,3.711999999999988,0.056100981767180924,198.1,2.00,0.0
